62.03,0.0
72.02000000000001,0.0
82.02000000000001,1015.4571654985098
92.02000000000001,2076.6855080231935
102.02000000000001,3130.4025973789257
112.02000000000001,5014.040068850827
134.788,5014.040068850827
134.788,5014.040068850827
318.02,5014.040068850827
318.03,5014.040068850827
380.02,5014.040068850827
380.03,5014.040068850827
609.02,5014.040068850827
609.03,5014.040068850827
676.064,5014.040068850827
775.02,5014.040068850827
775.03,5014.040068850827
799.98,5014.040068850827
864.02,5014.040068850827
864.03,5014.040068850827
886.02,5014.040068850827
886.03,5014.040068850827
900.02,5014.040068850827
900.03,5014.040068850827
974.02,5014.040068850827
974.03,5014.040068850827
1015.02,5014.040068850827
1015.03,5014.040068850827
1024.02,5014.040068850827
1024.03,5014.040068850827
1027.02,5014.040068850827
1027.03,5014.040068850827
1098.02,5014.040068850827
1098.03,5014.040068850827
1142.02,5014.040068850827
1142.03,5014.040068850827
1164.02,5014.040068850827
1164.03,5014.040068850827
1190.02,5014.040068850827
1190.03,5014.040068850827
1258.048,5014.040068850827
1308.02,5014.040068850827
1308.03,5014.040068850827
1411.02,5014.040068850827
1411.03,5014.040068850827
1616.02,5014.040068850827
1616.03,5014.040068850827
1618.037273392521,5014.040068850827
1707.0645037012794,5014.040068850827
1720.02,5014.040068850827
1720.03,5014.040068850827
1729.105349164417,5014.040068850827
1743.0645037012794,5014.040068850827
1745.02,5014.040068850827
1745.03,5014.040068850827
1817.0917340100377,5014.040068850827
1858.153002204744,5014.040068850827
1867.1257718959857,5014.040068850827
1870.2278855538298,5014.040068850827
1941.1666173591234,5014.040068850827
1985.2346931310194,5014.040068850827
2007.1257718959857,5014.040068850827
2033.1121567416067,5014.040068850827
2159.546348529273,5014.040068850827
2161.02,5014.040068850827
2161.03,5014.040068850827
2262.561647798979,5014.040068850827
2281.02,5014.040068850827
2281.03,5014.040068850827
2289.02,5014.040068850827
2289.03,5014.040068850827
2292.02,5014.040068850827
2292.03,5014.040068850827
2326.02,5014.040068850827
2326.03,5014.040068850827
2467.5233996247143,5014.040068850827
2499.02,5014.040068850827
2499.03,5014.040068850827
2571.6993412263314,5014.040068850827
2593.02,5014.040068850827
2593.03,5014.040068850827
2596.515749989861,5014.040068850827
2751.02,5014.040068850827
2751.03,5014.040068850827
2752.02,5014.040068850827
2752.03,5014.040068850827
2754.02,5014.040068850827
2754.03,5014.040068850827
2825.02,5014.040068850827
2825.03,5014.040068850827
2908.02,5014.040068850827
2908.03,5014.040068850827
2994.02,5014.040068850827
2994.03,5014.040068850827
3007.02,5014.040068850827
3007.03,5014.040068850827
3008.02,5014.040068850827
3008.03,5014.040068850827
3009.02,5014.040068850827
3009.03,5014.040068850827
3012.3704069276555,5014.040068850827
3094.02,5014.040068850827
3094.03,5014.040068850827
3132.53869889442,5014.040068850827
3140.531049259567,5014.040068850827
3167.02,5014.040068850827
3167.03,5014.040068850827
3168.02,5014.040068850827
3168.03,5014.040068850827
3169.02,5014.040068850827
3169.03,5014.040068850827
3225.02,5014.040068850827
3225.03,5014.040068850827
3273.02,5014.040068850827
3273.03,5014.040068850827
3278.02,5014.040068850827
3278.03,5014.040068850827
3366.02,5014.040068850827
3366.03,5014.040068850827
3383.02,5014.040068850827
3383.03,5014.040068850827
3454.02,5014.040068850827
3454.03,5014.040068850827
3460.02,5014.040068850827
3460.03,5014.040068850827
3473.02,5014.040068850827
3473.03,5014.040068850827
3508.02,5014.040068850827
3508.03,5014.040068850827
3533.02,5014.040068850827
3533.03,5014.040068850827
3578.02,5014.040068850827
3578.03,5014.040068850827
3596.02,5014.040068850827
3596.03,5014.040068850827
3684.02,5014.040068850827
3684.03,5014.040068850827
3699.02,5014.040068850827
3699.03,5014.040068850827
3837.02,5014.040068850827
3837.03,5014.040068850827
4662.576366490994,5014.040068850827
4696.631291007923,5014.040068850827
4848.176606595196,5014.040068850827
4942.130973759173,5014.040068850827
5100.142381968179,5014.040068850827
5101.113861445665,5014.040068850827
5103.0682286096435,5014.040068850827
5149.02,5014.040068850827
