0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
0.06219596480074409,7
300.06219596480076,0
600.0621959648008,0
900.0621959648008,0
